Year	Week	StationID	BattlesCount	VACCount	RiotsCount	TotalCount	HighMaxTemp	TempCat
2008	13	653440	0	1	0	1	90	M
2008	13	677750	0	5	0	5	82	M
2008	13	682635	0	1	0	1	73.4	M
2008	13	688170	0	1	0	1	76.59	M
2008	14	603950	0	0	1	1	66.19	M
2008	14	614420	3	0	0	3	89.8	M
2008	14	618560	0	1	0	1	87.8	M
2008	14	623180	0	0	1	1	67.59	C
2008	14	623250	0	0	2	2	83.8	M
2008	14	623660	0	0	2	2	82.8	M
2008	14	627600	2	3	0	5	98.19	M
2008	14	627700	5	0	0	5	103.09	H
2008	14	627900	2	0	0	2	102.19	H
2008	14	629410	1	0	0	1	103.09	H
2008	14	634600	6	0	0	6	83.8	M
2008	14	634780	2	0	0	2	96.09	M
2008	14	636020	1	0	0	1	84.19	M
2008	14	636610	0	2	0	2	80.8	M
2008	14	636740	1	0	0	1	89.59	M
2008	14	637080	0	0	1	1	89.59	H
2008	14	637170	0	1	0	1	77.19	M
2008	14	637260	0	1	0	1	75.19	M
2008	14	637400	0	1	3	4	78.8	M
2008	14	647060	0	1	0	1	93.19	M
2008	14	647500	0	1	0	1	87.8	C
2008	14	648100	1	1	0	2	87.8	M
2008	14	651250	1	0	0	1	95.69	M
2008	14	655780	2	0	0	2	87.8	M
2008	14	676650	0	3	0	3	82.4	M
2008	14	677610	0	1	0	1	86	M
2008	14	677750	0	6	0	6	77.5	M
2008	14	677790	0	4	0	4	80.19	M
2008	14	678610	0	1	0	1	75.4	M
2008	14	679650	0	1	0	1	85.59	M
2008	14	679750	0	2	0	2	75.19	M
2008	14	681850	0	1	0	1	76.09	M
2008	14	682630	0	1	0	1	79.69	M
2008	14	682670	0	1	0	1	74.8	M
2008	14	683470	0	1	0	1	77	M
2008	14	683680	0	1	0	1	73.59	M
2008	14	683770	0	1	0	1	81.9	M
2008	14	685121	0	1	0	1	75.19	M
2008	14	685880	0	0	1	1	89.8	H
2008	15	603950	0	0	1	1	88.69	M
2008	15	604450	0	0	1	1	80.59	M
2008	15	610800	1	1	0	2	103.59	H
2008	15	610960	1	0	0	1	104.69	M
2008	15	612260	0	1	0	1	100.9	M
2008	15	614420	0	0	4	4	103.59	H
2008	15	623250	0	0	1	1	69.09	M
2008	15	627210	0	1	0	1	105.4	M
2008	15	627600	2	5	0	7	97.19	M
2008	15	627900	1	0	0	1	100.4	M
2008	15	628800	1	2	0	3	100.4	M
2008	15	630210	0	1	0	1	75.19	M
2008	15	631252	0	0	1	1	87.8	M
2008	15	634500	0	1	0	1	66.19	C
2008	15	634600	2	0	0	2	84.19	M
2008	15	634780	2	3	0	5	93.19	M
2008	15	636120	1	2	0	3	97.3	M
2008	15	636710	1	0	0	1	98.09	H
2008	15	636740	0	1	0	1	82.4	M
2008	15	637050	0	0	3	3	74.09	C
2008	15	637260	3	2	0	5	71.59	M
2008	15	646000	0	1	0	1	91.59	M
2008	15	648100	0	2	0	2	87.8	M
2008	15	651250	0	1	0	1	98.19	H
2008	15	653440	0	1	0	1	91.4	H
2008	15	655600	0	1	0	1	95	H
2008	15	677650	0	5	0	5	76.8	M
2008	15	677750	0	9	1	10	80.4	M
2008	15	679750	0	2	0	2	73.9	M
2008	15	682620	0	0	1	1	73.8	M
2008	15	682672	0	1	0	1	73.4	M
2008	16	610960	1	0	0	1	110.3	H
2008	16	624400	0	1	0	1	77.69	M
2008	16	627600	1	1	0	2	102.19	M
2008	16	627900	0	1	0	1	104	H
2008	16	634500	0	0	1	1	80.59	H
2008	16	634780	9	1	0	10	92.8	M
2008	16	636020	0	1	0	1	84.19	M
2008	16	636120	0	1	0	1	97.5	M
2008	16	636410	1	2	0	3	77.4	M
2008	16	636860	1	0	0	1	71.59	M
2008	16	637050	0	0	2	2	75.19	C
2008	16	637260	9	1	0	10	74.09	M
2008	16	637400	0	0	1	1	78.3	M
2008	16	638010	13	1	0	14	84.19	M
2008	16	638620	0	0	1	1	78.59	C
2008	16	647500	0	1	0	1	93.19	M
2008	16	647560	0	2	0	2	104.9	H
2008	16	650460	2	1	0	3	104	H
2008	16	672950	0	1	0	1	82.9	M
2008	16	673410	0	0	1	1	85.09	M
2008	16	682620	0	0	1	1	78.09	M
2008	16	682635	0	1	0	1	77	M
2008	16	684880	0	1	0	1	77.4	M
2008	16	684940	0	1	0	1	82.9	M
2008	16	685880	0	1	0	1	79	M
2008	16	688420	0	1	0	1	74.69	M
2008	17	603950	2	0	0	2	79.69	M
2008	17	616410	0	0	1	1	80.59	M
2008	17	627810	1	0	0	1	105.8	H
2008	17	627900	0	2	0	2	87.8	M
2008	17	628800	1	2	0	3	96.8	M
2008	17	631252	0	0	1	1	89.59	M
2008	17	634780	4	0	0	4	94.59	M
2008	17	636020	0	1	0	1	79	M
2008	17	636840	0	1	0	1	84.19	M
2008	17	637260	3	0	0	3	74.3	M
2008	17	637330	0	1	0	1	84.19	M
2008	17	637400	1	0	3	4	74.3	M
2008	17	637720	1	0	0	1	91	M
2008	17	638010	6	1	0	7	87.8	M
2008	17	645000	0	0	1	1	88.19	H
2008	17	647000	1	0	0	1	102.19	M
2008	17	648600	0	0	1	1	97.69	M
2008	17	652500	2	0	0	2	89.59	M
2008	17	678810	0	2	0	2	76.59	M
2008	17	681100	0	0	1	1	78.3	M
2008	17	682620	0	0	2	2	76.3	M
2008	17	682630	0	1	0	1	66.69	C
2008	18	610240	1	0	0	1	105.09	M
2008	18	612260	2	0	0	2	111.19	H
2008	18	612720	2	0	0	2	112.09	H
2008	18	612960	0	1	0	1	102.19	H
2008	18	614420	0	0	1	1	79.9	C
2008	18	616950	0	1	0	1	99.69	M
2008	18	627710	1	0	0	1	104	H
2008	18	627810	0	1	0	1	104.4	H
2008	18	627900	2	6	0	8	100.8	M
2008	18	628800	2	1	0	3	95	M
2008	18	629410	0	1	0	1	93.19	M
2008	18	634780	1	0	0	1	94.3	M
2008	18	636120	0	1	0	1	95	M
2008	18	636610	0	1	0	1	78.8	M
2008	18	636710	0	1	0	1	92.69	M
2008	18	636860	0	1	0	1	73.4	M
2008	18	636880	0	0	1	1	76.09	M
2008	18	636950	0	1	0	1	70.69	C
2008	18	637170	0	0	1	1	75.4	M
2008	18	637260	0	1	0	1	73.8	M
2008	18	637400	0	0	2	2	77.19	M
2008	18	638010	3	0	0	3	86.4	M
2008	18	647060	2	2	0	4	98.59	M
2008	18	647560	2	1	0	3	106.19	H
2008	18	652010	0	1	0	1	91.8	M
2008	18	652220	0	1	0	1	87.8	M
2008	18	655180	1	0	0	1	100.8	M
2008	18	672610	0	2	0	2	93.9	M
2008	18	676650	0	3	0	3	82.19	M
2008	18	677750	0	6	0	6	81.3	M
2008	18	678690	0	1	0	1	80.59	M
2008	18	678810	0	1	0	1	79.5	M
2008	18	679650	0	1	0	1	81.5	M
2008	19	610900	0	1	0	1	110.69	H
2008	19	616950	0	2	0	2	96.8	M
2008	19	624400	0	1	0	1	86	M
2008	19	627210	11	1	0	12	111.19	H
2008	19	627710	1	0	0	1	106.69	H
2008	19	628400	1	0	0	1	95	M
2008	19	634530	1	0	0	1	96.4	M
2008	19	634780	2	3	0	5	92.5	M
2008	19	636610	1	2	0	3	80.09	M
2008	19	637080	1	0	0	1	84.59	M
2008	19	637260	1	0	1	2	75.59	M
2008	19	637330	0	1	0	1	87.09	H
2008	19	647000	1	0	0	1	110.09	H
2008	19	647540	0	1	0	1	104.9	H
2008	19	652500	1	4	0	5	91.4	M
2008	19	677610	0	1	0	1	87.4	M
2008	19	677650	0	1	0	1	79.9	M
2008	19	677750	0	2	0	2	84.19	M
2008	19	678610	0	1	0	1	81.9	M
2008	19	679750	0	1	0	1	84.69	M
2008	19	680540	0	2	0	2	89.59	M
2008	19	682620	0	1	0	1	77.69	M
2008	19	682672	0	1	0	1	69.8	M
2008	19	684880	0	1	0	1	82.8	M
2008	20	606201	2	0	0	2	95	M
2008	20	616950	0	1	0	1	100.4	H
2008	20	623660	0	1	0	1	86.69	M
2008	20	624400	0	1	0	1	90.69	M
2008	20	627700	2	0	0	2	104.5	H
2008	20	627710	1	0	0	1	101.3	M
2008	20	627810	0	1	0	1	104.9	H
2008	20	628800	5	3	0	8	95.19	M
2008	20	631252	0	1	0	1	96.8	M
2008	20	633330	6	0	0	6	85.3	H
2008	20	634030	0	3	0	3	74.09	M
2008	20	634500	0	1	0	1	73.4	M
2008	20	634780	4	0	0	4	95.4	M
2008	20	636710	3	0	0	3	100.4	H
2008	20	636840	0	1	0	1	84.19	M
2008	20	636880	1	0	0	1	80.59	H
2008	20	637140	0	1	0	1	77	M
2008	20	637260	1	0	0	1	73.4	M
2008	20	637330	1	0	0	1	84.19	M
2008	20	637720	4	0	0	4	89.59	M
2008	20	643900	5	3	0	8	87.3	M
2008	20	647000	0	1	0	1	102.19	M
2008	20	647500	0	1	0	1	91.4	M
2008	20	652220	0	1	0	1	85.5	M
2008	20	652500	1	1	0	2	87.8	M
2008	20	653520	1	0	0	1	95.9	M
2008	20	655030	0	0	1	1	90	M
2008	20	655600	1	0	0	1	83.5	C
2008	20	676650	0	2	0	2	86.69	M
2008	20	677610	0	4	0	4	82.19	M
2008	20	677650	0	3	0	3	85.3	H
2008	20	677750	0	17	0	17	82.59	M
2008	20	677810	1	31	0	32	75.19	M
2008	20	678610	0	3	0	3	85.5	M
2008	20	678690	0	2	0	2	85.3	M
2008	20	678810	0	4	0	4	81.3	M
2008	20	679750	0	2	0	2	77	M
2008	20	679910	0	1	0	1	86.9	M
2008	20	682630	0	1	0	1	70.19	M
2008	20	682672	1	1	0	2	66.19	M
2008	20	684880	0	1	0	1	85.3	M
2008	20	686680	1	0	0	1	77.19	M
2008	21	604610	1	0	0	1	68.4	M
2008	21	605660	0	0	4	4	97.3	M
2008	21	606560	0	0	1	1	95.4	M
2008	21	610240	1	0	0	1	107.59	H
2008	21	616410	0	0	1	1	86	M
2008	21	616950	0	1	0	1	88.9	C
2008	21	617010	1	0	0	1	89.59	M
2008	21	618320	1	0	0	1	82.4	C
2008	21	618560	0	0	2	2	87.8	M
2008	21	627600	1	0	0	1	104.4	H
2008	21	633330	6	0	0	6	86.69	H
2008	21	634780	5	3	0	8	92.09	M
2008	21	636710	1	1	1	3	91.9	M
2008	21	637050	0	1	1	2	78.8	M
2008	21	643900	3	2	0	5	86	M
2008	21	652010	1	0	0	1	98.59	H
2008	21	652500	1	0	0	1	82.4	C
2008	21	655220	3	0	0	3	90.09	M
2008	21	676650	0	3	0	3	78.8	M
2008	21	677610	0	1	0	1	82.59	M
2008	21	677650	0	3	0	3	70.9	C
2008	21	677750	0	19	1	20	71.59	C
2008	21	677810	0	26	0	26	69.8	C
2008	21	678810	0	4	0	4	72	M
2008	21	685880	0	2	1	3	77	M
2008	21	688170	0	2	0	2	73.9	M
2008	22	604610	2	0	0	2	72.3	M
2008	22	606201	2	0	0	2	105.8	H
2008	22	606860	1	0	0	1	108.5	M
2008	22	612260	1	0	0	1	112.5	H
2008	22	618320	4	0	0	4	87.8	M
2008	22	623870	1	0	2	3	99.69	H
2008	22	627600	1	0	0	1	101.69	M
2008	22	627700	2	0	0	2	103.09	H
2008	22	627710	0	1	0	1	104.5	H
2008	22	628800	1	4	0	5	92.5	M
2008	22	629410	1	0	0	1	93.19	M
2008	22	631252	4	0	0	4	95	M
2008	22	633330	3	0	0	3	89.59	H
2008	22	635000	0	1	0	1	86	M
2008	22	636740	1	0	0	1	86	M
2008	22	637230	1	0	0	1	92.3	M
2008	22	637260	2	1	0	3	69.8	M
2008	22	637400	0	2	1	3	77	M
2008	22	643900	1	0	0	1	86	M
2008	22	652500	1	1	0	2	84.19	M
2008	22	655220	1	0	0	1	89.59	M
2008	22	672950	0	1	0	1	75.59	M
2008	22	682620	0	1	1	2	71.4	C
2008	22	682672	0	0	1	1	68	M
2008	22	682710	0	0	2	2	78.8	M
2008	22	683120	0	0	1	1	79.3	M
2008	22	688170	0	0	1	1	69.59	M
2008	23	600600	0	0	1	1	67.09	M
2008	23	607600	0	0	2	2	88.69	M
2008	23	623250	0	0	1	1	86.69	H
2008	23	631252	10	0	0	10	96.8	M
2008	23	636020	3	2	0	5	77.9	C
2008	23	636120	0	2	0	2	97.5	M
2008	23	636710	0	1	0	1	92.8	M
2008	23	637050	0	0	2	2	80.59	M
2008	23	637230	1	0	0	1	90.3	C
2008	23	637330	0	1	0	1	79.19	C
2008	23	637720	0	0	1	1	86.19	M
2008	23	648100	0	1	0	1	86	M
2008	23	652500	0	1	0	1	77	C
2008	23	655010	0	1	0	1	105.3	M
2008	23	655220	3	0	0	3	90.5	M
2008	23	655920	0	0	2	2	86	M
2008	23	672610	0	2	0	2	86.9	M
2008	23	672950	0	2	0	2	77	M
2008	23	676650	0	3	0	3	80.8	M
2008	23	677650	0	2	0	2	71.59	C
2008	23	677750	0	16	0	16	73.4	M
2008	23	678610	0	1	0	1	71.8	C
2008	23	678670	0	1	0	1	62.79	C
2008	23	679650	0	2	0	2	70	C
2008	23	679750	0	3	0	3	60.79	C
2008	23	681120	0	0	1	1	73.8	C
2008	23	682620	0	0	1	1	72.9	M
2008	23	688160	0	0	1	1	68.19	M
2008	24	603690	0	1	0	1	77	M
2008	24	604210	0	0	1	1	83.09	M
2008	24	616950	0	0	1	1	99.9	M
2008	24	618320	1	0	0	1	84.19	M
2008	24	618560	0	2	0	2	86.69	M
2008	24	623370	0	1	0	1	86.4	M
2008	24	623660	0	0	1	1	91.4	M
2008	24	626410	1	0	0	1	96.3	M
2008	24	627210	1	0	0	1	102.19	M
2008	24	627520	1	0	0	1	92.3	C
2008	24	627810	2	0	0	2	100.9	M
2008	24	628800	1	1	0	2	92.5	M
2008	24	629410	0	1	1	2	90.5	C
2008	24	631252	12	0	0	12	100.4	M
2008	24	633300	1	0	0	1	78.4	H
2008	24	634710	1	0	0	1	92.8	M
2008	24	634740	1	0	0	1	68	M
2008	24	636020	2	2	0	4	80.59	M
2008	24	636710	1	2	0	3	91.8	M
2008	24	636740	2	0	0	2	85.09	M
2008	24	637230	1	0	0	1	87.8	C
2008	24	637260	2	0	0	2	71.59	M
2008	24	647540	3	0	0	3	96.8	M
2008	24	647560	15	0	0	15	105.8	H
2008	24	648100	1	1	0	2	86	M
2008	24	652010	0	1	0	1	86.69	M
2008	24	652500	3	2	0	5	89.59	M
2008	24	676650	0	2	0	2	77.69	M
2008	24	677650	0	6	0	6	72	C
2008	24	677750	0	16	0	16	68	C
2008	24	677790	0	10	0	10	75.59	C
2008	24	678690	0	1	0	1	74.09	C
2008	24	678810	0	4	0	4	72	M
2008	24	679650	0	1	0	1	75.19	M
2008	24	679750	0	10	0	10	78.8	M
2008	24	679770	0	3	0	3	79.69	M
2008	24	679910	0	1	0	1	76.3	C
2008	24	682620	0	1	1	2	70.3	C
2008	24	682630	1	0	0	1	61.2	C
2008	24	683007	0	0	1	1	68	M
2008	24	696754	0	1	0	1	100.4	M
2008	25	610240	1	1	0	2	107.59	H
2008	25	616410	0	1	0	1	88.69	M
2008	25	618320	1	0	0	1	84.19	M
2008	25	618560	0	2	0	2	78.8	C
2008	25	627210	1	0	0	1	107.09	M
2008	25	627600	0	1	0	1	100.8	M
2008	25	627700	7	0	0	7	96.8	M
2008	25	628030	0	1	0	1	94.09	M
2008	25	629410	1	2	0	3	94.09	M
2008	25	631252	2	0	0	2	109.4	H
2008	25	636120	0	1	0	1	91.4	C
2008	25	636300	0	1	0	1	84.19	M
2008	25	636304	0	1	0	1	78.8	C
2008	25	636710	1	0	0	1	86.9	C
2008	25	637170	1	0	0	1	66.59	C
2008	25	637200	2	0	0	2	71.19	C
2008	25	637260	2	2	0	4	73.4	M
2008	25	638010	0	1	0	1	84.19	M
2008	25	647000	0	0	1	1	99.69	M
2008	25	651340	0	1	0	1	78.59	M
2008	25	652500	2	0	0	2	86	M
2008	25	654010	1	0	0	1	91.59	M
2008	25	655180	0	1	0	1	94.59	M
2008	25	655630	0	1	0	1	88.69	M
2008	25	672610	0	1	0	1	80.19	C
2008	25	672950	0	1	0	1	75.59	M
2008	25	676650	0	1	0	1	78.8	M
2008	25	677650	0	12	0	12	76.5	M
2008	25	677750	0	56	0	56	71.59	C
2008	25	678610	0	1	0	1	68.19	C
2008	25	678670	0	1	0	1	75.19	M
2008	25	679650	0	1	0	1	75.59	M
2008	25	679910	0	1	0	1	80.8	M
2008	25	680060	0	0	1	1	83.3	C
2008	25	682635	0	1	0	1	68	M
2008	25	685880	1	0	1	2	75.59	M
2008	26	603690	1	0	0	1	79.19	M
2008	26	610240	1	0	0	1	98.59	M
2008	26	636740	0	1	0	1	78.8	C
2008	26	636820	0	0	1	1	80.59	M
2008	26	637050	0	1	0	1	79.3	M
2008	26	637230	0	1	0	1	90.5	M
2008	26	637260	1	1	0	2	74.09	M
2008	26	638200	0	1	0	1	81.69	C
2008	26	643900	1	0	0	1	84.19	M
2008	26	647560	1	0	0	1	101.69	M
2008	26	652500	0	2	0	2	89.59	M
2008	26	652710	0	1	0	1	89.19	M
2008	26	655600	6	0	0	6	90.5	M
2008	26	673410	0	0	1	1	81.5	M
2008	26	677650	0	4	0	4	73.59	M
2008	26	677750	0	20	0	20	70.5	C
2008	26	677790	0	3	0	3	75.9	C
2008	26	677810	0	3	0	3	71.19	C
2008	26	678670	0	1	0	1	68	C
2008	26	678890	0	1	0	1	59.9	C
2008	26	679650	2	1	0	3	78.59	M
2008	26	679690	0	1	0	1	73.4	C
2008	26	682672	2	0	3	5	66.19	M
2008	26	682674	0	0	1	1	62.59	C
2008	26	683680	1	1	0	2	65.09	C
2008	26	685700	0	1	0	1	71.09	M
2008	27	617010	0	1	0	1	84.19	C
2008	27	618560	0	2	0	2	80.59	C
2008	27	623370	1	0	1	2	91.4	H
2008	27	627600	2	0	0	2	103.3	H
2008	27	628090	2	0	0	2	90.5	C
2008	27	628800	1	0	0	1	91.4	M
2008	27	629410	3	1	0	4	94.09	M
2008	27	631252	0	0	1	1	96.8	M
2008	27	636120	1	0	0	1	94.09	M
2008	27	636304	1	0	0	1	73.4	C
2008	27	637050	2	1	0	3	82.59	H
2008	27	637260	1	0	0	1	73.4	M
2008	27	637400	0	0	1	1	78.3	M
2008	27	637720	1	0	0	1	82.4	C
2008	27	643900	0	5	0	5	84.19	M
2008	27	646500	1	0	0	1	89.59	M
2008	27	646550	1	1	0	2	84.19	C
2008	27	647000	1	0	0	1	96.8	M
2008	27	647060	1	0	0	1	89.19	M
2008	27	647500	3	0	0	3	87.8	C
2008	27	647560	1	1	0	2	102.69	M
2008	27	652010	1	0	0	1	84.19	M
2008	27	653870	0	0	1	1	84.19	C
2008	27	676650	0	3	0	3	85.09	M
2008	27	677650	0	1	0	1	62.4	C
2008	27	677750	0	11	0	11	80.59	M
2008	27	682672	0	0	2	2	66.19	M
2008	28	610240	1	1	0	2	100	M
2008	28	610520	0	0	1	1	90.5	C
2008	28	618560	0	1	0	1	84.19	M
2008	28	623660	1	0	0	1	94.09	M
2008	28	627210	1	0	0	1	106.69	M
2008	28	627510	1	0	0	1	97.5	M
2008	28	627520	1	0	0	1	97.69	M
2008	28	634710	0	1	0	1	95.69	H
2008	28	634780	19	8	1	28	91.4	M
2008	28	636710	3	0	0	3	90.09	M
2008	28	636740	1	1	0	2	84.19	M
2008	28	636950	0	1	0	1	65.8	C
2008	28	637260	1	0	0	1	73.4	M
2008	28	637400	0	1	0	1	80.59	M
2008	28	637720	1	0	0	1	84	C
2008	28	643900	0	2	0	2	82.4	M
2008	28	647500	0	1	0	1	88.9	M
2008	28	648100	1	0	0	1	86	M
2008	28	650300	0	1	0	1	81.5	C
2008	28	652500	3	2	0	5	84.4	M
2008	28	653440	0	0	1	1	85.09	M
2008	28	653870	0	0	1	1	85.09	C
2008	28	677650	0	2	0	2	79.9	M
2008	28	677750	0	2	0	2	81	M
2008	28	677810	0	6	0	6	82.59	M
2008	28	683680	0	3	0	3	68	M
2008	29	612020	1	0	0	1	100.9	M
2008	29	616950	0	1	0	1	95	M
2008	29	624400	0	1	0	1	96.8	H
2008	29	627210	3	0	0	3	104.9	M
2008	29	627700	1	1	0	2	82.19	C
2008	29	629410	1	2	0	3	86	C
2008	29	634780	1	4	0	5	86.4	C
2008	29	637230	1	0	0	1	87.3	C
2008	29	648100	1	0	0	1	82.4	M
2008	29	652500	4	1	0	5	84.19	M
2008	29	672950	0	1	0	1	75.19	M
2008	29	677610	0	2	0	2	79.19	C
2008	29	677650	0	1	0	1	69.09	C
2008	29	677750	0	3	0	3	67.09	C
2008	29	677810	1	3	0	4	67.5	C
2008	29	678670	0	1	0	1	63.9	C
2008	29	679750	0	1	0	1	72.5	M
2008	29	682672	1	1	0	2	66.19	M
2008	29	685810	0	1	0	1	83.69	M
2008	30	616950	0	1	0	1	90.5	M
2008	30	618560	2	2	0	4	84.19	M
2008	30	624639	0	1	0	1	93.19	M
2008	30	627210	1	1	0	2	110.3	H
2008	30	627500	0	1	0	1	92.3	M
2008	30	627600	3	1	0	4	101.3	M
2008	30	627700	0	1	0	1	87.8	M
2008	30	629410	1	1	0	2	89.59	C
2008	30	634780	6	2	0	8	83.09	C
2008	30	636300	0	2	0	2	82.4	M
2008	30	636304	1	0	0	1	77	C
2008	30	636710	1	0	0	1	91	M
2008	30	637050	0	1	0	1	77	M
2008	30	637720	1	0	0	1	83.5	C
2008	30	648100	2	0	0	2	82.4	M
2008	30	661600	0	1	0	1	79	M
2008	30	672970	0	1	0	1	77	C
2008	30	676650	0	0	2	2	77.4	M
2008	30	677650	0	1	0	1	71.19	C
2008	30	677750	0	5	0	5	69.09	C
2008	30	677810	0	1	0	1	67.5	C
2008	30	679650	0	2	0	2	75.4	M
2008	30	682620	0	2	0	2	72.9	M
2008	30	682672	0	0	1	1	62.59	C
2008	30	683770	0	0	2	2	72.9	M
2008	30	683960	0	0	1	1	69.8	C
2008	30	684880	0	0	1	1	79.3	M
2008	30	684970	1	0	0	1	83.3	M
2008	30	685880	0	1	0	1	75.9	M
2008	31	604440	0	1	0	1	95.69	H
2008	31	614420	1	0	0	1	89.59	M
2008	31	623370	0	0	1	1	91.4	H
2008	31	624400	0	1	0	1	99.69	H
2008	31	627210	1	0	1	2	103.3	M
2008	31	627700	0	1	0	1	88.69	M
2008	31	627900	0	1	0	1	95	M
2008	31	628090	0	1	0	1	86.5	C
2008	31	628400	0	1	0	1	85.09	C
2008	31	636020	1	0	0	1	78.8	M
2008	31	636120	5	0	0	5	94.09	M
2008	31	636410	1	0	0	1	71.59	C
2008	31	636580	1	0	0	1	79.3	C
2008	31	643870	0	1	0	1	79.3	M
2008	31	643900	0	1	0	1	83.09	M
2008	31	647000	0	1	0	1	90.5	M
2008	31	650460	0	0	2	2	86	M
2008	31	652010	1	0	1	2	85.5	M
2008	31	652220	0	1	0	1	83.3	M
2008	31	652500	1	0	0	1	84.19	M
2008	31	652570	1	0	0	1	86.5	M
2008	31	654180	0	1	0	1	89.19	M
2008	31	676650	0	0	4	4	77.4	M
2008	31	677790	0	11	0	11	70.9	C
2008	31	678670	0	1	0	1	75.9	M
2008	31	678810	0	1	0	1	71.59	M
2008	31	679650	0	1	2	3	78.8	M
2008	31	681100	0	0	2	2	75.9	M
2008	31	682620	0	1	0	1	73.59	M
2008	31	682672	0	1	0	1	71.59	M
2008	31	683007	0	1	0	1	64.4	C
2008	31	684870	0	0	2	2	79.69	M
2008	31	685830	0	0	1	1	75.19	M
2008	31	688170	0	1	0	1	68.9	M
2008	32	614420	0	0	1	1	88.19	M
2008	32	623370	1	0	0	1	94.5	H
2008	32	627600	2	0	0	2	98.19	M
2008	32	627900	0	1	0	1	86.9	M
2008	32	628090	1	0	0	1	93.9	M
2008	32	628800	0	1	0	1	88.69	C
2008	32	629410	0	1	0	1	88.69	C
2008	32	631252	0	0	1	1	95	M
2008	32	633330	1	0	0	1	77.4	M
2008	32	634780	2	2	0	4	93.9	M
2008	32	636020	0	1	0	1	80.59	M
2008	32	636120	2	1	0	3	93.59	M
2008	32	636840	1	0	0	1	72.3	C
2008	32	637720	0	1	0	1	79.69	C
2008	32	643900	1	0	0	1	84.69	M
2008	32	648600	1	0	0	1	90.3	M
2008	32	652500	3	0	0	3	86	M
2008	32	672950	0	1	0	1	72.3	C
2008	32	676650	0	2	0	2	72.5	C
2008	32	677750	0	12	0	12	73.4	M
2008	32	678610	0	2	0	2	76.8	M
2008	32	679650	0	1	0	1	78.3	M
2008	32	679750	0	1	0	1	73.9	M
2008	32	681850	0	1	0	1	73.4	M
2008	32	682620	0	2	0	2	77.69	M
2008	32	682672	0	1	0	1	68	M
2008	32	682674	0	1	0	1	66.19	M
2008	32	682710	0	1	0	1	80.4	M
2008	32	684420	0	0	1	1	73	M
2008	32	685700	1	0	0	1	73	M
2008	32	685880	0	0	1	1	74.69	M
2008	33	603550	1	0	0	1	84.19	H
2008	33	616410	0	1	1	2	86.4	M
2008	33	618560	0	6	0	6	84.19	M
2008	33	627210	1	0	0	1	94.09	M
2008	33	627700	4	0	0	4	86.9	C
2008	33	627900	0	1	0	1	86.5	C
2008	33	629410	1	0	0	1	89.59	C
2008	33	634780	2	0	0	2	92.8	M
2008	33	636120	0	1	0	1	93.19	M
2008	33	636540	1	1	0	2	78.8	M
2008	33	636740	0	1	0	1	86	M
2008	33	637260	2	0	0	2	77	M
2008	33	637720	0	1	0	1	83.5	C
2008	33	638010	0	1	0	1	84.9	M
2008	33	643900	1	0	0	1	86	M
2008	33	647500	1	0	0	1	87.8	C
2008	33	647560	1	0	0	1	86	C
2008	33	650460	1	1	0	2	86	M
2008	33	652290	1	0	0	1	84.9	C
2008	33	652500	3	0	0	3	78.09	C
2008	33	653870	0	1	0	1	79.69	C
2008	33	655600	0	1	0	1	85.09	C
2008	33	655630	0	0	1	1	86.5	C
2008	33	677610	0	1	0	1	80.59	C
2008	33	677750	0	1	0	1	69.8	C
2008	33	678670	0	1	0	1	69.8	C
2008	33	679650	0	0	1	1	79.3	M
2008	33	679750	0	1	0	1	72	M
2008	33	682620	1	0	0	1	71.09	C
2008	33	682672	1	0	0	1	71.59	M
2008	33	683210	0	1	0	1	55.4	C
2008	33	683680	1	0	0	1	72.09	M
2008	33	683960	0	1	0	1	80.59	M
2008	33	685880	1	0	0	1	85.59	H
2008	34	603950	1	3	0	4	97.69	H
2008	34	610960	0	1	0	1	89.59	C
2008	34	616410	0	0	1	1	88	M
2008	34	624400	0	1	0	1	99.3	H
2008	34	627210	1	0	0	1	101.09	M
2008	34	627700	4	0	0	4	84.9	C
2008	34	628090	1	1	0	2	89.09	C
2008	34	634780	6	2	1	9	93.59	M
2008	34	636304	1	1	0	2	82.4	M
2008	34	636610	0	0	1	1	73.9	C
2008	34	636710	1	0	0	1	86.9	C
2008	34	636840	4	0	0	4	78.8	C
2008	34	637260	10	0	0	10	73	M
2008	34	637720	3	0	0	3	84.59	C
2008	34	652010	0	3	0	3	85.09	M
2008	34	652150	1	1	0	2	82.59	C
2008	34	652500	0	2	0	2	84.19	M
2008	34	655630	0	0	2	2	87.8	M
2008	34	677750	0	1	0	1	81.09	M
2008	34	678610	0	3	0	3	77.4	M
2008	34	679650	0	1	0	1	83.3	M
2008	34	679750	0	2	1	3	82	M
2008	34	681100	0	0	1	1	82.59	M
2008	34	682620	0	1	0	1	84.19	M
2008	34	682671	0	1	0	1	57.2	C
2008	34	682672	1	1	1	3	78.8	M
2008	34	683680	0	1	0	1	77.19	M
2008	34	683770	1	0	0	1	83.5	M
2008	34	683960	1	0	1	2	82.4	M
2008	34	685810	1	1	0	2	88	M
2008	34	686680	0	1	0	1	70	C
2008	35	614010	0	0	1	1	104.19	H
2008	35	620100	1	0	0	1	92.5	M
2008	35	627210	0	1	0	1	104	M
2008	35	627600	5	0	0	5	88.69	M
2008	35	627700	0	2	0	2	88.69	M
